ID	GrossMonthlyIncome	CreditCardPayment	CarPayment	StudentLoanPayments	AppraisedValue	DownPayment	LoanAmount	MonthlyMortgagePayment	CreditScore
2547	4744	341	372	310	235849	33018.86	202830.14	855.14	809
2548	4361	321	415	245	290554	17433.24	273120.76	1637.5	670
2549	6024	206	356	380	290966	26186.94	264779.06	1421.39	706
2550	8035	287	372	373	265796	55817.16	209978.84	885.28	837
2551	3950	434	480	394	318698	92422.42	226275.58	1660.33	551
2552	6442	334	367	448	290250	17415	272835	1150.28	831
2553	3270	494	372	229	424251	50910.12	373340.88	2739.44	533
2554	2254	288	463	212	420643	63096.45	357546.55	2623.55	581
2555	8891	368	372	379	262986	52597.2	210388.8	1543.76	545
2556	6905	426	404	406	381659	30532.72	351126.28	2576.44	569
2557	5278	258	441	449	347183	93739.41	253443.59	1209.98	797
2558	4051	495	404	214	288391	46142.56	242248.44	1777.53	596
2559	8143	340	477	324	305292	88534.68	216757.32	1299.57	687
2560	8660	318	359	400	362684	105178.36	257505.64	1889.49	548
2561	8198	444	384	320	472678	51994.58	420683.42	3086.83	505
2562	7515	401	493	327	356992	60688.64	296303.36	1414.6	754
2563	2972	422	490	383	453502	58955.26	394546.74	2118.01	746
2564	3730	473	489	336	459088	123953.76	335134.24	1799.07	742
2565	7843	297	433	288	374481	29958.48	344522.52	2527.98	574
2566	2629	468	421	405	242207	19376.56	222830.44	1196.2	748
2567	5288	204	445	203	327277	94910.33	232366.67	1109.35	781
2568	5592	401	481	356	249875	19990	229885	1097.51	784
2569	5244	384	407	242	273072	73729.44	199342.56	1195.16	690
2570	2536	207	485	403	230055	13803.3	216251.7	1032.42	787
2571	4355	300	476	282	240630	28875.6	211754.4	1408.81	635
2572	3660	458	433	298	422202	118216.56	303985.44	1631.86	721
2573	5949	231	427	355	313794	65896.74	247897.26	1486.27	688
2574	7462	252	453	365	434564	56493.32	378070.68	2774.15	570
2575	3914	242	417	207	261166	75738.14	185427.86	1111.73	663
2576	5320	279	386	420	377172	90521.28	286650.72	1368.51	798
2577	5178	435	416	229	454820	109156.8	345663.2	2299.71	645
2578	2109	299	483	422	341400	88764	252636	1514.68	683
2579	6539	422	447	282	322379	45133.06	277245.94	2034.33	545
2580	6594	492	364	244	263345	57935.9	205409.1	1507.22	566
2581	8392	257	481	325	318158	76357.92	241800.08	1774.24	560
2582	9883	206	487	241	324367	45411.38	278955.62	1672.48	692
2583	5372	288	486	283	467856	74856.96	392999.04	1876.24	793
2584	3479	479	354	237	295992	20719.44	275272.56	1314.19	781
2585	3034	323	482	352	305967	64253.07	241713.93	1773.61	529
2586	3748	228	401	295	479890	110374.7	369515.3	2711.37	572
2587	2690	470	481	324	468223	107691.29	360531.71	2645.45	526
2588	4364	371	489	430	264835	34428.55	230406.45	1381.4	687
2589	3555	332	405	416	498325	89698.5	408626.5	1950.85	797
2590	2907	454	361	277	473513	89967.47	383545.53	2058.96	726
2591	3444	460	489	403	381276	68629.68	312646.32	2294.09	533
2592	2312	467	477	402	373474	85899.02	287574.98	2110.12	502
2593	4183	436	427	386	431289	125073.81	306215.19	2037.26	610
2594	9767	240	426	325	304512	63947.52	240564.48	1014.23	823
2595	2760	383	490	291	237270	42708.6	194561.4	1427.62	553
2596	4113	337	354	379	364334	83796.82	280537.18	2058.48	524
2597	6305	257	446	268	379640	110095.6	269544.4	1446.97	740
2598	3655	356	437	395	413156	107420.56	305735.44	2243.38	589
2599	9405	499	375	367	403007	112841.96	290165.04	2129.13	513
2600	3281	332	489	449	447509	26850.54	420658.46	2522.06	695
2601	8456	383	454	265	499042	44913.78	454128.22	2168.08	767
2602	7197	339	364	206	441278	110319.5	330958.5	2428.46	544
2603	3966	436	416	244	240032	12001.6	228030.4	961.39	816
2604	8083	424	427	243	351329	66752.51	284576.49	1199.79	819
2605	5549	492	494	232	454287	81771.66	372515.34	1999.74	748
2606	8621	362	484	392	347964	83511.36	264452.64	1940.46	534
2607	7752	430	427	367	272229	51723.51	220505.49	1467.03	618
2608	9439	228	441	423	412211	20610.55	391600.45	2347.84	668
2609	3540	258	390	358	273479	38287.06	235191.94	1410.09	674
2610	9126	350	397	292	478798	81395.66	397402.34	2643.93	618
2611	6494	309	489	217	351685	17584.25	334100.75	1793.53	713
2612	6205	439	449	358	418760	113065.2	305694.8	2243.08	552
2613	7761	288	350	358	422251	80227.69	342023.31	1632.87	777
2614	8991	300	405	415	440415	74870.55	365544.45	2431.98	648
2615	7301	328	402	388	347506	62551.08	284954.92	1529.7	745
2616	9110	212	365	313	257287	28301.57	228985.43	1093.21	754
2617	5757	225	388	299	234718	46943.6	187774.4	1008.01	731
2618	9669	393	381	226	431818	30227.26	401590.74	2946.73	553
2619	3147	485	492	295	480798	52887.78	427910.22	2297.11	721
2620	4166	223	481	389	256806	35952.84	220853.16	1620.54	557
2621	9110	348	446	226	321472	64294.4	257177.6	1887.08	543
2622	9606	290	437	368	245230	53950.6	191279.4	1403.54	749
2623	8576	498	460	370	419415	37747.35	381667.65	1609.13	816
2624	7569	283	404	446	299696	71927.04	227768.96	1671.29	536
2625	4026	425	435	247	324786	87692.22	237093.78	1739.71	557
2626	7053	485	455	234	410832	49299.84	361532.16	2652.79	549
2627	5257	293	358	371	493889	74083.35	419805.65	2004.22	758
2628	7612	321	374	332	280284	70071	210213	1128.47	720
2629	8827	463	447	295	442569	88513.8	354055.2	1900.64	750
2630	9412	271	404	234	301052	51178.84	249873.16	1662.41	626
2631	9404	408	416	390	480840	67317.6	413522.4	1974.22	777
2632	4315	259	441	390	287538	57507.6	230030.4	1234.85	724
2633	7203	222	363	322	388704	112724.16	275979.84	1654.64	659
2634	9398	487	376	345	498685	84776.45	413908.55	1976.06	766
2635	5539	400	387	410	282915	45266.4	237648.6	1424.82	658
2636	8916	240	435	224	477157	76345.12	400811.88	2151.64	730
2637	3251	422	392	408	426232	21311.6	404920.4	2173.7	731
2638	9139	203	352	327	362621	61645.57	300975.43	2002.4	611
2639	4332	479	494	438	434849	30439.43	404409.57	2690.55	635
2640	4132	235	471	423	334146	60146.28	273999.72	1642.77	669
2641	2162	362	467	435	472415	23620.75	448794.25	1892.13	849
2642	3578	231	452	278	302013	60402.6	241610.4	1607.44	603
2643	9652	260	388	219	379767	98739.42	281027.58	1341.67	784
2644	8440	440	399	412	453305	90661	362644	2660.95	529
2645	9539	468	350	230	241931	12096.55	229834.45	1686.44	535
2646	9691	464	471	349	461891	129329.48	332561.52	1993.87	677
2647	3982	220	370	209	448517	35881.36	412635.64	2215.12	730
2648	4545	463	417	227	245032	46556.08	198475.92	1456.35	544
2649	3913	228	484	253	304992	15249.6	289742.4	2126.03	593
2650	7137	309	424	243	436317	95989.74	340327.26	1434.83	848
2651	4104	351	406	378	399227	59884.05	339342.95	1821.67	703
2652	3486	474	368	243	447812	116431.12	331380.88	2431.56	502
2653	8312	423	472	232	444929	62290.06	382638.94	2807.67	531
2654	4123	475	386	226	340775	78378.25	262396.75	1925.37	750
2655	7667	449	483	358	314778	84990.06	229787.94	1686.1	545
2656	4382	361	377	414	491505	132706.35	358798.65	2151.18	673
2657	7675	390	459	348	441114	48522.54	392591.46	2353.78	684
2658	8528	364	458	440	388507	73816.33	314690.67	2309.09	583
2659	8716	344	367	391	429465	77303.7	352161.3	2584.03	750
2660	7134	445	412	227	363810	87314.4	276495.6	2028.83	600
2661	9528	457	374	314	244738	44052.84	200685.16	1077.32	741
2662	3332	258	378	349	301494	33164.34	268329.66	1968.91	567
2663	6595	299	455	265	423473	88929.33	334543.67	2225.73	608
2664	4070	485	413	258	322579	32257.9	290321.1	2130.27	597
2665	8289	259	355	436	251085	37662.75	213422.25	1018.91	789
2666	8044	432	397	338	369834	73966.8	295867.2	1968.41	635
2667	3235	226	372	260	397105	95305.2	301799.8	2214.5	538
2668	3926	453	480	391	302194	75548.5	226645.5	1663.04	547
2669	3699	314	446	369	302173	57412.87	244760.13	1168.52	776
2670	2489	204	363	246	312927	81361.02	231565.98	1243.1	732
2671	3669	370	362	360	407085	118054.65	289030.35	1218.56	832
2672	5884	274	423	356	311070	74656.8	236413.2	996.73	806
2673	6473	446	463	347	459825	41384.25	418440.75	1764.16	842
2674	4597	232	470	403	325299	26023.92	299275.08	2195.97	596
2675	7769	340	499	326	322196	19331.76	302864.24	1625.84	723
2676	5857	331	497	411	369371	59099.36	310271.64	1665.61	720
2677	9068	336	449	420	403891	24233.46	379657.54	2785.79	581
2678	3956	361	375	373	482739	57928.68	424810.32	2028.11	776
2679	5431	470	357	376	406368	77209.92	329158.08	1571.45	650
2680	3802	499	372	420	480723	28843.38	451879.62	3006.37	607
2681	2367	212	440	266	303188	27286.92	275901.08	1835.58	644
2682	8107	493	427	263	392815	43209.65	349605.35	1473.95	825
2683	7580	311	363	341	276961	16617.66	260343.34	1732.07	637
2684	8391	320	419	204	445655	31195.85	414459.15	2757.41	700
2685	4693	233	426	292	452938	54352.56	398585.44	1680.45	824
2686	2882	301	442	226	455606	68340.9	387265.1	2841.61	585
2687	3851	314	352	425	446044	89208.8	356835.2	2618.33	515
2688	5693	316	350	401	458609	114652.25	343956.75	1846.43	725
2689	8467	480	459	400	439729	52767.48	386961.52	2839.39	555
2690	9553	298	373	237	336725	43774.25	292950.75	1235.09	826
2691	8366	287	385	370	321132	61015.08	260116.92	1908.65	596
2692	6250	221	426	422	267863	77680.27	190182.73	1395.49	558
2693	9372	489	384	207	411237	86359.77	324877.23	1744.01	742
2694	5839	256	395	385	337396	40487.52	296908.48	1780.12	681
2695	8707	422	481	302	451052	108252.48	342799.52	1840.22	709
2696	7504	406	362	282	301088	60217.6	240870.4	1149.95	756
2697	8450	330	458	272	448599	35887.92	412711.08	3028.33	536
2698	6821	396	467	220	245558	66300.66	179257.34	1315.33	594
2699	8519	383	427	222	415873	58222.22	357650.78	2144.3	669
2700	8441	453	488	354	378243	52954.02	325288.98	1950.27	691
2701	7194	246	455	389	345155	48321.7	296833.3	1779.67	686
2702	2847	306	424	408	313781	34515.91	279265.09	1674.34	677
2703	6985	439	368	204	239451	57468.24	181982.76	868.81	756
2704	3704	485	361	330	262177	15730.62	246446.38	1808.34	582
2705	9596	378	388	256	459653	82737.54	376915.46	2765.67	532
2706	8314	247	411	415	293375	82145	211230	1549.93	515
2707	7942	487	476	222	477802	23890.1	453911.9	3330.64	570
2708	7534	320	352	387	361970	94112.2	267857.8	1605.94	689
2709	7984	450	481	290	448347	40351.23	407995.77	2993.73	531
2710	4794	496	482	242	479471	81510.07	397960.93	2385.98	663
2711	2214	310	360	307	248999	44819.82	204179.18	1224.16	660
2712	2643	218	454	377	490330	24516.5	465813.5	2792.79	696
2713	4360	281	453	408	280007	64401.61	215605.39	1582.04	599
2714	9836	228	430	279	357469	17873.45	339595.55	2259.34	648
2715	2875	299	466	232	244484	63565.84	180918.16	1203.65	647
2716	5435	415	442	423	427088	85417.6	341670.4	1631.19	798
2717	9227	382	436	376	406900	20345	386555	1629.73	835
2718	7719	484	446	376	320964	25677.12	295286.88	1585.16	701
2719	7894	226	457	371	340681	98797.49	241883.51	1154.79	771
2720	3628	233	433	347	433313	34665.04	398647.96	2140.03	722
2721	3394	323	398	429	292330	70159.2	222170.8	1478.11	642
2722	7603	260	350	337	232748	39567.16	193180.84	1158.22	686
2723	2745	457	411	426	452899	63405.86	389493.14	2591.31	608
2724	4922	216	482	229	404049	56566.86	347482.14	2549.7	593
2725	3111	203	376	284	430498	25829.88	404668.12	2426.19	660
2726	4631	307	401	292	411565	111122.55	300442.45	1612.84	720
2727	3122	335	494	335	353997	77879.34	276117.66	1318.23	770
2728	8362	325	384	427	431136	68981.76	362154.24	2657.36	569
2729	7653	227	363	366	233947	65505.16	168441.84	1009.89	670
2730	3300	378	445	436	244706	24470.6	220235.4	1182.27	729
2731	8466	454	354	384	452829	31698.03	421130.97	2801.79	621
2732	6959	233	403	340	396757	51578.41	345178.59	2069.52	687
2733	8059	270	461	333	279758	39166.12	240591.88	1600.66	622
2734	6455	415	471	348	442263	70762.08	371500.92	1994.3	715
2735	5285	489	491	281	295704	41398.56	254305.44	1524.69	663
2736	7078	384	402	368	273826	21906.08	251919.92	1062.1	807
2737	3440	491	372	319	362470	90617.5	271852.5	1146.14	749
2738	3907	207	361	347	238542	66791.76	171750.24	1260.24	530
2739	3647	365	368	431	327926	85260.76	242665.24	1454.9	665
2740	4316	421	432	410	453418	31739.26	421678.74	3094.13	567
2741	6741	480	439	379	354208	63757.44	290450.56	1386.66	794
2742	8417	468	492	365	396007	43560.77	352446.23	1485.93	847
2743	6122	442	359	446	375871	30069.68	345801.32	1856.34	704
2744	3038	389	459	242	284215	51158.7	233056.3	1710.08	581
2745	7139	397	359	300	453116	117810.16	335305.84	1413.66	832
2746	3616	386	398	354	311712	31171.2	280540.8	1866.44	625
2747	3081	281	353	426	358262	57321.92	300940.08	1436.73	782
2748	4282	455	445	208	283377	53841.63	229535.37	1095.84	794
2749	9773	480	440	280	397480	75521.2	321958.8	2362.42	537
2750	2620	379	491	328	385917	111915.93	274001.07	1822.94	623
2751	9726	307	366	363	492596	59111.52	433484.48	2069.52	761
2752	6219	449	468	244	335858	70530.18	265327.82	1424.34	736
2753	8035	253	356	400	385132	50067.16	335064.84	2008.88	677
2754	9453	297	397	320	360962	97459.74	263502.26	1933.49	590
2755	4438	413	495	288	419577	100698.48	318878.52	1522.37	787
2756	7257	376	490	411	455650	91130	364520	2674.72	537
2757	4386	289	363	340	376162	78994.02	297167.98	2180.51	590
2758	3740	280	480	277	460030	92006	368024	1551.6	831
2759	4002	436	402	229	339549	23768.43	315780.57	1331.34	836
2760	9898	224	369	392	282731	22618.48	260112.52	1730.54	632
2761	6061	268	396	410	439794	127540.26	312253.74	1872.12	679
2762	8316	276	483	270	482762	96552.4	386209.6	2833.87	516
2763	3479	493	450	346	496156	69461.84	426694.16	2290.59	741
2764	5787	222	461	306	435860	126399.4	309460.6	2270.71	523
2765	2144	237	478	241	306532	82763.64	223768.36	1341.6	679
2766	6743	493	417	400	496296	54592.56	441703.44	3241.06	515
2767	6846	351	489	256	478599	129221.73	349377.27	1472.99	845
2768	6460	245	358	413	240415	43274.7	197140.3	1446.55	528
2769	8457	416	417	440	370373	33333.57	337039.43	2473.08	598
2770	2926	203	406	443	247923	49584.6	198338.4	1064.72	748
2771	4179	348	462	376	336278	50441.7	285836.3	1901.68	602
2772	2085	470	435	411	280932	81470.28	199461.72	952.26	768
2773	9294	482	408	448	398898	23933.88	374964.12	2751.35	527
2774	9205	271	463	320	271735	21738.8	249996.2	1342.03	716
2775	2760	309	382	239	403241	80648.2	322592.8	2367.07	508
2776	5155	368	452	288	458114	132853.06	325260.94	2386.65	559
2777	3253	349	428	375	305087	54915.66	250171.34	1194.36	753
2778	3800	350	474	322	497179	124294.75	372884.25	1780.21	784
2779	7006	489	428	248	311513	62302.6	249210.4	1337.82	712
2780	3363	465	358	382	235042	42307.56	192734.44	1414.22	552
2781	3656	367	391	312	422623	50714.76	371908.24	1567.98	820
2782	2256	455	463	282	348896	62801.28	286094.72	2099.26	526
2783	8879	397	443	247	447244	98393.68	348850.32	2559.74	593
2784	8656	442	454	281	327073	52331.68	274741.32	1827.86	642
2785	8129	430	433	304	377643	41540.73	336102.27	1417.02	812
2786	9641	353	476	383	384545	42299.95	342245.05	2051.93	684
2787	3225	433	398	363	283801	59598.21	224202.79	1491.63	634
2788	7299	344	490	419	406065	40606.5	365458.5	1540.79	803
2789	8983	353	458	416	356094	71218.8	284875.2	2090.31	581
2790	3384	458	407	237	451105	45110.5	405994.5	1938.28	794
2791	9332	327	458	278	407027	105827.02	301199.98	2210.1	580
2792	3142	441	359	395	323702	32370.2	291331.8	2137.69	577
2793	4656	306	396	223	436219	91605.99	344613.01	2528.65	595
2794	3628	327	447	425	289320	60757.2	228562.8	963.63	803
2795	8414	398	411	337	337183	23602.81	313580.19	1497.08	774
2796	6714	222	498	390	369058	55358.7	313699.3	2301.81	566
2797	7505	287	481	338	484838	53332.18	431505.82	3166.24	580
2798	3256	416	463	317	235312	14118.72	221193.28	1187.41	715
2799	9606	249	486	381	245604	61401	184203	1351.62	575
2800	2288	301	491	211	485050	121262.5	363787.5	1736.78	797
2801	6048	245	361	419	330910	66182	264728	1761.24	648
2802	5898	434	488	337	425807	68129.12	357677.88	1507.98	826
2803	6502	495	379	413	404364	113221.92	291142.08	2136.3	568
2804	7063	269	417	427	252170	25217	226953	1218.33	744
2805	3927	420	491	414	297812	83387.36	214424.64	1573.37	566
2806	7433	293	372	291	277830	77792.4	200037.6	843.37	809
2807	4041	220	458	441	250649	17545.43	233103.57	1710.43	544
2808	2898	353	463	359	270165	54033	216132	1585.9	546
2809	7498	472	475	264	251606	37740.9	213865.1	1569.27	545
2810	5104	286	434	337	291995	26279.55	265715.45	1120.27	848
2811	2494	201	454	306	491824	49182.4	442641.6	2376.2	725
2812	2564	213	396	413	350780	17539	333241	2445.2	591
2813	9430	445	378	327	456457	22822.85	433634.15	2327.84	716
2814	4281	262	353	393	263726	55382.46	208343.54	878.38	833
2815	3832	419	399	431	309193	58746.67	250446.33	1195.67	774
2816	7078	262	422	304	383326	57498.9	325827.1	1953.5	677
2817	3817	390	370	341	462984	50928.24	412055.76	1737.24	849
2818	8219	468	392	289	434754	126078.66	308675.34	1473.66	774
2819	5631	330	432	218	481130	62546.9	418583.1	3071.41	583
2820	4847	440	359	239	437682	43768.2	393913.8	2361.71	681
2821	4248	341	366	370	253548	48174.12	205373.88	1102.49	732
2822	2590	453	397	290	325197	58535.46	266661.54	1956.67	560
2823	7863	472	494	392	276787	69196.75	207590.25	1523.22	515
2824	2694	210	465	366	284132	14206.6	269925.4	1795.82	622
2825	5514	338	460	270	290932	66914.36	224017.64	1643.76	504
2826	9864	220	446	382	489431	34260.17	455170.83	3339.88	517
2827	5099	470	372	229	238290	14297.4	223992.6	1069.37	751
2828	9715	326	457	310	270626	75775.28	194850.72	1429.75	548
2829	6226	379	416	324	239075	66941	172134	1263.06	700
2830	8343	381	492	323	237893	16652.51	221240.49	1326.45	674
2831	2460	225	409	235	359568	79104.96	280463.04	1681.52	690
2832	2537	318	469	449	255032	38254.8	216777.2	1034.93	760
2833	9628	228	409	376	325027	48754.05	276272.95	1838.05	619
2834	6218	254	456	349	376129	82748.38	293380.62	1574.93	723
2835	9503	356	361	240	247515	49503	198012	1062.97	714
2836	7152	306	415	395	423689	88974.69	334714.31	1411.17	806
2837	4250	463	384	291	458440	128363.2	330076.8	2196.01	645
2838	5792	451	397	301	256806	12840.3	243965.7	1462.7	697
2839	4585	405	394	396	363611	94538.86	269072.14	1790.14	648
2840	2955	220	451	412	309001	67980.22	241020.78	1293.85	709
2841	9524	306	350	428	344956	82789.44	262166.56	1923.69	509
2842	8187	218	383	387	353426	70685.2	282740.8	1349.85	789
2843	7159	325	385	398	470597	94119.4	376477.6	2021.01	704
2844	2943	223	350	436	455571	63779.94	391791.06	1651.81	805
2845	5769	354	440	254	304108	72985.92	231122.08	1103.41	784
2846	9422	470	363	326	305145	33565.95	271579.05	1628.25	695
2847	8263	322	425	448	407157	40715.7	366441.3	2437.94	604
2848	2880	460	396	227	378780	18939	359841	2640.39	538
2849	6533	372	460	306	304715	60943	243772	1788.71	523
2850	7781	279	436	360	302828	81763.56	221064.44	1470.75	626
2851	2883	213	406	372	338236	50735.4	287500.6	1723.71	662
2852	7308	437	372	233	376187	45142.44	331044.56	1984.78	654
2853	4650	289	432	407	435485	34838.8	400646.2	2150.76	742
2854	4601	482	440	300	450362	121597.74	328764.26	2412.36	503
2855	7971	403	434	448	277902	63917.46	213984.54	1021.59	771
2856	8044	208	423	427	424347	29704.29	394642.71	2118.53	724
2857	7735	464	490	367	437277	61218.78	376058.22	2018.76	722
2858	4746	341	455	405	243818	51201.78	192616.22	812.08	838
2859	2279	278	399	310	315144	53574.48	261569.52	1102.79	811
2860	8681	335	377	359	332675	53228	279447	1859.17	602
2861	3403	483	470	336	283314	45330.24	237983.76	1583.31	749
2862	7640	478	416	252	271422	27142.2	244279.8	1625.2	619
2863	7467	262	460	341	299363	38917.19	260445.81	1911.06	556
2864	8801	292	483	268	437139	69942.24	367196.76	2694.36	588
2865	6350	398	383	321	484036	82286.12	401749.88	1693.79	820
2866	3318	351	384	283	230048	13802.88	216245.12	1296.5	668
2867	2653	367	469	278	476486	38118.88	438367.12	1848.17	817
2868	9297	201	421	380	477341	28640.46	448700.54	3292.41	518
